feature,score
SubstanceB_AATSC5c,0.0
SubstanceB_SsssAs,0.0
SubstanceB_SpMAD_DzZ,0.0
SubstanceB_n5FaRing,0.0
SubstanceB_SIC5,0.0
SubstanceB_SdssSe,0.0
SubstanceB_TIC5,0.0
SubstanceB_GATS5Z,0.0
SubstanceB_MID_C,0.0
SubstanceB_ATS2v,0.0
SubstanceB_VR1_Dzm,0.0
SubstanceB_AATSC5v,0.0
SubstanceB_LogEE_Dzi,0.0
SubstanceB_GATS8i,0.0
SubstanceB_nH,0.0
SubstanceB_LogEE_DzZ,0.0
SubstanceB_VR1_Dzare,0.0
SubstanceB_Xp-7d,0.0
SubstanceB_n4Ring,0.0
SubstanceB_LogEE_Dzm,0.0
SubstanceB_AATSC5m,0.0
SubstanceB_GATS8p,0.0
SubstanceB_AATSC5i,0.0
SubstanceB_ATSC0i,0.0
SubstanceB_n9FAHRing,0.0
SubstanceB_GATS7p,0.0
SubstanceB_SIC2,0.0
SubstanceB_n9Ring,0.0
SubstanceB_ETA_dPsi_A,0.0
SubstanceB_NdSe,0.0
SubstanceB_SRW08,0.0
SubstanceB_ATSC6se,0.0
SubstanceB_ATSC2d,0.0
SubstanceB_SpDiam_Dzv,0.0
SubstanceB_MINsNH2,0.0
SubstanceB_RotRatio,0.0
SubstanceB_ATS8dv,0.0
SubstanceB_ATSC4Z,0.0
SubstanceB_MATS2Z,0.0
SubstanceB_nCl,0.0
SubstanceB_ATSC2Z,0.0
SubstanceB_MID,0.0
SubstanceB_SM1_Dzp,0.0
SubstanceB_n7aHRing,0.0
SubstanceB_PEOE_VSA4,0.0
SubstanceB_n12aHRing,0.0
SubstanceB_AATS3d,0.0
SubstanceB_ZMIC2,0.0
SubstanceB_MPC2,0.0
SubstanceB_C1SP2,0.0
SubstanceB_Sp,0.0
SubstanceB_SlogP_VSA11,0.0
SubstanceB_MATS6are,0.0
SubstanceB_MATS8are,0.0
SubstanceB_AATSC6se,0.0
SubstanceB_MPC6,0.0
SubstanceB_VR1_A,0.0
SubstanceB_AATS7p,0.0
SubstanceB_NddsN,0.0
SubstanceB_nG12FRing,0.0
SubstanceB_n7FaRing,0.0
SubstanceB_GATS5i,0.0
SubstanceB_AATSC1d,0.0
SubstanceB_ATS8d,0.0
SubstanceB_AATSC5s,0.0
SubstanceB_AXp-4d,0.0
SubstanceB_MATS3p,0.0
SubstanceB_NssS,0.0
SubstanceB_ETA_dAlpha_B,0.0
SubstanceB_ATSC5c,0.0
SubstanceB_nFHRing,0.0
SubstanceB_AATSC4m,0.0
SubstanceB_nHeavyAtom,0.0
SubstanceB_AATSC2pe,0.0
SubstanceB_GGI9,0.0
SubstanceB_AETA_eta_F,0.0
SubstanceB_n7HRing,0.0
SubstanceB_ATSC1p,0.0
