feature,score
SubstanceA_SdssSe,0.0
SubstanceA_TIC5,0.0
SubstanceA_GATS5Z,0.0
SubstanceA_MID_C,0.0
SubstanceA_ATS2v,0.0
SubstanceA_VR1_Dzm,0.0
SubstanceA_AATSC5v,0.0
SubstanceA_LogEE_Dzi,0.0
SubstanceA_GATS8i,0.0
SubstanceA_nH,0.0
SubstanceA_LogEE_DzZ,0.0
SubstanceA_VR1_Dzare,0.0
SubstanceA_Xp-7d,0.0
SubstanceA_n4Ring,0.0
SubstanceA_LogEE_Dzm,0.0
SubstanceA_AATSC5m,0.0
SubstanceA_GATS8p,0.0
SubstanceA_AATSC5i,0.0
SubstanceA_ATSC0i,0.0
SubstanceA_n9FAHRing,0.0
SubstanceA_GATS7p,0.0
SubstanceA_SIC2,0.0
SubstanceA_n9Ring,0.0
SubstanceA_ETA_dPsi_A,0.0
SubstanceA_NdSe,0.0
SubstanceA_SRW08,0.0
SubstanceA_ATSC6se,0.0
SubstanceA_ATSC2d,0.0
SubstanceA_SpDiam_Dzv,0.0
SubstanceA_RotRatio,0.0
SubstanceA_ATS8dv,0.0
SubstanceA_ATSC4Z,0.0
SubstanceA_MATS2Z,0.0
SubstanceA_nCl,0.0
SubstanceA_ATSC2Z,0.0
SubstanceA_MID,0.0
SubstanceA_SM1_Dzp,0.0
SubstanceA_n7aHRing,0.0
SubstanceA_PEOE_VSA4,0.0
SubstanceA_n12aHRing,0.0
